0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
5.974115,-2.5821812,-3.68895,5.938675,-3.634331,-2.8718421,6.170059,-3.0146308,-3.7782364,5.7484503,-2.086391,-4.1529703,6.121173,-2.8765252,-3.4026635,4.0562825,-2.8160062,-1.4393133,4.9416943,-1.9011602,-3.4281232,5.4799976,-1.7518779,-3.7323728,6.655046,-3.50778,-3.7048223,2.3424723,-1.6095572,-1.3528906,8.360623,-4.4270535,-4.641847,2.9106207,-0.20740685,-2.6036577,5.521665,-2.0387793,-3.6989646
5.609647,-1.1348605,-4.8816924,3.614762,-0.51591206,-3.3367507,4.816662,-3.256414,-1.5888194,3.3781676,-3.6408377,-0.52141935,6.1156626,-4.606502,-2.1427596,5.2027173,-0.9364662,-4.6071653,-0.09181309,-0.14821075,-0.5895202,2.6654408,-2.354855,-0.5574049,6.4271507,-4.761484,-1.9717294,3.7116919,0.57227033,-4.9965043,6.756084,-3.7720408,-3.1804435,5.247742,-3.1928208,-2.7755156,5.6642017,-3.1859949,-2.6417983
8.680755,-3.0314815,-5.749494,6.422101,-1.1782962,-5.1101584,3.2976003,-0.027566522,-2.9364789,6.391264,-2.2562466,-3.5143206,5.80187,-0.6913432,-5.6865478,10.228772,-3.719709,-6.645963,9.293659,-3.7509217,-5.263833,7.1070356,-2.7844539,-3.8403516,7.5041895,-2.5585153,-4.876937,7.5383024,-2.2752225,-5.3150363,7.8177176,-3.1281216,-4.259999,7.415697,-2.6171608,-4.897011,5.966458,-1.7759873,-4.1670017
6.0444183,-3.8911474,-2.4099503,4.971605,-2.1116173,-3.533982,8.403314,-4.37612,-4.2995815,3.792418,-2.2042513,-1.5868272,2.5257115,-3.6180975,1.0039648,6.6110306,-1.6118226,-5.5657167,5.8179784,-2.4236517,-2.9791362,6.760465,-2.914994,-4.057729,6.623054,-4.3662353,-2.7906926,6.610142,-2.8568408,-4.0031853,4.143645,-1.5109534,-2.62679,6.6939397,-3.761644,-2.6194217,6.8314915,-4.873083,-1.9860698
5.6015058,-3.9390023,-1.7768226,3.2603292,-1.6223189,-1.4173579,4.5687747,-2.6263194,-1.9563109,6.422371,-3.015557,-3.5398898,6.118618,-3.1153913,-2.9119027,0.5561534,0.24629161,-0.97005606,3.0757744,-1.6842303,-1.5724424,4.169569,-1.5794318,-2.3409219,4.0313473,-1.4212661,-2.159785,1.9739126,-0.72375405,-1.6136899,5.7334404,-2.0622487,-3.6215842,4.701685,-2.0102487,-2.8355446,1.2112665,-0.55134463,-0.48309588
4.29625,-2.4982593,-2.0170763,3.4148753,-1.1612598,-2.4555373,4.4597855,-1.1276338,-3.6764994,4.465121,-1.9299399,-2.8729887,4.0376954,-1.88428,-2.2379408,5.1586347,-3.201656,-2.5471075,8.907988,-4.0555277,-4.970045,3.0902524,-1.3927941,-1.8408608,1.9746267,-1.2508147,-1.0730528,5.841874,-3.279593,-3.292351,7.580416,-3.5330935,-4.5316706,2.596872,-1.3924644,-1.2012448,4.754629,-2.1388342,-2.675552
7.421411,-4.4954205,-3.2687345,0.4638502,-0.26403144,-0.3967362,2.9713242,-1.0904622,-1.6691272,4.3956532,-2.2082665,-2.6731484,3.9262009,-3.6012304,-1.225721,5.264414,-3.6521003,-2.4046428,3.7403145,-1.5126889,-2.5096235,6.966485,-3.903024,-3.1127207,4.333039,-2.377503,-2.1499152,3.1252806,-1.8611568,-1.1059675,5.4686527,-2.3061664,-3.2567885,5.3516436,-2.870701,-2.2681122,3.7219226,-2.2178385,-1.6040827
1.6885141,-0.15921004,-2.225968,6.3685856,-2.4762251,-4.781751,4.481397,-1.7356107,-2.4562016,2.1503522,-0.061554637,-2.5721045,4.483992,-1.7341831,-2.6426346,6.1281304,-2.9131804,-3.6207662,3.3848789,-0.67993593,-2.6634479,1.1272243,0.8605332,-2.2700615,3.8949397,-1.4158373,-3.0663338,4.472093,-2.1149077,-2.199885,2.4380536,-1.3196633,-0.94255495,1.4088619,-0.145305,-1.6401579,4.1113753,-1.2274014,-3.2299135
5.1653924,-4.1146774,-1.3667384,2.4004471,-2.3094242,-0.7413126,3.323048,-3.1313207,-0.4499486,5.001904,-3.9166603,-1.5126699,5.140898,-2.8436825,-2.7735991,5.6569996,-3.7155278,-2.414259,4.1782064,-4.068166,-0.58875155,5.3684163,-4.50046,-1.2611068,7.8715253,-5.555885,-3.094581,2.4529853,-2.0535514,-1.298093,7.9300365,-6.15205,-2.7542875,4.37522,-3.7033935,-1.0190946,4.1059585,-3.6271536,-0.8057877
5.22971,-2.6182919,-3.4688401,4.8561406,-2.7013538,-2.6675735,5.3205266,-2.4386518,-3.7742708,5.6566086,-3.0187068,-3.6438978,6.3535686,-3.4949207,-3.5959187,5.637859,-3.6438982,-2.6950066,5.681356,-3.7166862,-2.7627296,7.175246,-3.9606352,-3.9355733,7.8095694,-4.7273126,-4.1795974,4.8183746,-2.9120204,-2.3699596,5.178367,-2.852353,-2.9777071,6.2229385,-3.9681118,-3.0752034,6.9636045,-4.4261136,-3.226497
3.6405635,-0.3048781,-4.310807,2.017198,-0.057729453,-2.0462413,3.6692936,-1.9554826,-1.7069796,3.8902888,-2.339702,-1.5229995,3.6641178,-2.1321228,-1.8933997,2.41492,-0.31227592,-2.6793613,3.031956,-1.2424221,-1.8171977,4.353104,-2.7420564,-1.5326962,4.819875,-2.9219184,-2.0730135,4.4371185,-1.2183644,-3.840744,8.38242,-5.1128507,-4.350436,6.2204704,-3.914318,-2.4275017,3.6882534,-1.8888435,-1.9957143
9.818862,-4.05976,-6.4847393,8.553701,-4.1441865,-4.967689,8.929596,-4.7786784,-5.1421843,7.088544,-3.3474665,-4.179643,8.123568,-4.1296983,-4.6331735,6.543313,-1.9813296,-4.94638,8.216391,-3.9386058,-4.835483,5.8691187,-2.1294308,-4.2637606,6.4627314,-3.9336603,-3.0490494,7.7578936,-2.7334878,-5.392374,8.18131,-3.3345914,-5.2795033,8.661444,-3.9377491,-5.3575344,6.3736534,-3.585536,-3.331307
5.5688715,-2.876805,-3.776805,4.6952496,-2.7777455,-2.6614747,5.505754,-2.4610724,-4.2313056,5.9498906,-2.886587,-3.8064063,6.553375,-3.6293383,-4.1662583,5.8681393,-3.7251418,-3.0750232,1.4144418,-1.0634046,-1.1092964,1.7193305,-2.3748085,0.02281345,5.362084,-3.4815233,-3.123965,4.326529,-2.3680723,-2.2324657,4.713407,-3.4048011,-2.5269787,3.4948618,-2.7223005,-2.0469193,3.0348775,-2.4836276,-1.3053129
3.6547418,-1.8454572,-2.3880384,2.404083,-1.329149,-1.3808002,4.015878,-1.5845269,-2.9172099,1.9401163,-1.059731,-1.1450816,1.3963932,-1.5544019,-0.46784294,1.6734074,-1.847137,-1.083052,3.2057166,-1.7193816,-2.2212398,1.7172267,-1.4319978,-0.7769649,2.4842756,-1.3119364,-1.8261753,1.9153516,-1.16796,-1.298173,1.9779837,-1.0365218,-1.3239051,2.316246,-0.98895586,-1.822413,4.303713,-1.9243678,-2.9906604
5.2551765,-2.605823,-3.469504,4.4118023,-1.882828,-3.1304033,6.198993,-2.632905,-3.9377122,6.489306,-3.361752,-3.6073208,2.2631068,0.24238452,-3.0835803,3.9811351,-1.5702981,-2.7132132,8.066259,-3.4478064,-4.7906003,8.020888,-3.2750583,-4.9254427,8.064321,-6.6473813,-1.9890618,1.6817088,-0.5396961,-1.8735573,8.918093,-4.614792,-4.851026,8.730199,-4.7279925,-4.564034,8.456145,-5.4051824,-3.373326
5.4533057,-4.008074,-1.4433134,4.2847686,-2.6329963,-1.5786002,4.0223656,-2.331982,-2.088293,3.896561,-2.2892163,-2.0570693,8.654144,-4.4781904,-5.0903316,4.1845007,-2.505217,-1.97544,4.765458,-3.1031213,-1.8518497,7.344028,-3.3923225,-3.8946905,4.595071,-2.4613748,-2.1636095,3.7340615,-2.1972077,-1.5654615,3.1857731,-0.7894162,-2.5453796,7.869999,-4.4096036,-3.6952603,4.8842006,-2.844465,-2.205102
6.565301,-2.868373,-4.047702,5.2603683,-2.7833488,-3.2573578,6.3888497,-4.781671,-2.917241,3.4598358,-2.267591,-2.0674672,4.2614346,-2.7128725,-2.3952527,4.8814883,-3.254138,-2.3711696,3.6959362,-2.2365165,-2.0263603,4.1836543,-2.9329326,-1.8429228,2.756276,-2.3021433,-1.0211619,5.628861,-3.9593642,-2.5174685,5.3244567,-3.6354885,-2.6628666,6.424378,-3.8073452,-3.67694,7.792063,-4.8451138,-4.1332083
2.5591054,-1.1724695,-1.2339946,3.658816,-4.279084,-0.018460426,5.1912084,-2.235312,-2.8162746,1.9813762,-3.39375,0.8474246,3.034467,-3.2174792,-0.6304556,2.7082767,-2.4656126,-1.0613663,2.6590717,-1.105844,-1.5929539,1.784607,-1.5150167,0.17046198,3.921579,-2.2530365,-1.8021171,4.1454763,-2.5543768,-2.5210714,6.1220083,-3.856775,-2.7045681,5.985385,-3.7921317,-2.5245802,5.5689235,-3.6085868,-2.0620341
7.0639377,-2.5865912,-4.901984,8.309985,-3.5468643,-5.1482472,4.705705,-2.5362875,-2.5740085,7.079713,-4.214813,-3.7719445,5.8909426,-3.5792243,-3.0014305,8.893198,-4.399996,-5.082506,5.220757,-2.106669,-3.4052672,1.848318,0.09625809,-1.6566352,8.874517,-4.616959,-4.579717,7.171144,-4.0932603,-3.9458141,7.9555507,-4.2792187,-4.4152803,8.5349045,-4.468154,-4.750312,7.596498,-4.1628566,-4.4302893
2.4117393,-0.00297515,-3.1986892,2.8998013,-2.3344336,-0.88372076,3.7489717,-2.9217558,-1.2876523,1.8575668,-3.7140665,2.1296606,-1.6201929,-0.05194073,1.0362419,4.9985037,-2.391783,-2.5346386,2.5950153,-2.2390726,-0.92800575,2.4671075,-2.9691775,0.20090954,-0.9208377,-0.39159203,1.1036787,2.426315,-1.3900416,-1.2330061,4.002643,-2.1518219,-2.1145604,1.2014558,-1.161686,-1.1755352,0.8515198,-1.6905707,0.7706096
6.666069,-3.2565663,-3.628251,6.1288104,-2.806801,-3.9113097,8.046719,-3.4364862,-4.919085,7.4983096,-3.3930964,-4.746367,4.262181,-2.4072618,-2.4937706,5.5920095,-2.9261608,-3.2905939,7.169528,-3.685309,-4.301995,5.3159432,-2.3886774,-3.3666298,3.288293,-1.5064149,-2.226078,5.841456,-2.865906,-4.0424104,7.0339317,-3.3374524,-4.3801064,4.7772408,-2.833296,-3.371901,6.7106037,-3.7573664,-4.362932
7.6904416,-2.4756515,-6.6255813,5.414255,-3.435619,-2.3193204,4.6225395,-1.6025815,-3.3030138,7.016635,-4.3698635,-3.427982,4.075515,-0.009318366,-4.778277,2.673873,-2.3109434,-0.683134,1.2665919,0.99043316,-2.663762,4.0601497,0.14697793,-4.3110347,1.356757,1.6133204,-3.4231458,4.3556385,-2.6623328,-1.0666565,4.4410753,-3.4462962,-0.41803506,3.5594532,-3.660204,0.8408864,6.604479,-3.9499109,-2.7373364
5.648914,-3.270995,-3.1216066,4.476376,-2.6696894,-1.796369,2.6631284,-1.0569628,-1.8884767,3.5680711,-3.109023,-0.4480791,7.0446773,-4.0005054,-3.4376504,3.3167107,-3.258145,-0.24112287,6.6178308,-3.2936575,-3.523957,3.8851864,-2.0510843,-2.319639,5.478948,-2.0882223,-3.3391743,5.2710996,-3.147376,-2.3093581,5.859419,-3.195743,-2.3043597,6.198419,-3.505816,-2.7166348,5.6860843,-3.2449822,-2.8370333
5.2520347,-2.626285,-2.7387497,7.9144883,-4.9657097,-3.1543996,5.5140133,-2.8597043,-2.3026454,8.51826,-4.6093664,-4.129189,4.9990706,-3.5725415,-0.84322536,7.1891174,-3.7745879,-3.0238996,7.604488,-4.1699867,-3.3443348,4.496273,-2.192011,-2.3551369,3.7007332,-2.0507169,-1.1393731,2.7990534,-1.041039,-2.8924384,1.5278267,-0.3505809,-1.6890095,3.6618907,-2.4560635,-0.87179244,1.8417238,-1.168259,-0.52334577
6.6830454,-3.5826719,-3.920798,8.206488,-3.9776704,-5.3357034,8.159319,-3.8479836,-5.0290914,6.5724335,-3.5010242,-3.8964598,6.89612,-2.7430964,-5.163383,1.7954646,-0.8441219,-1.4721988,4.5987973,-3.6431737,-1.5035198,2.937701,-2.9867637,-0.6840284,6.2908993,-3.3786018,-3.6649756,4.875354,-2.4942994,-3.2806823,5.2787685,-3.4547756,-2.3518932,9.108641,-5.2372465,-4.9960413,9.16393,-4.3506126,-5.580731
8.35233,-4.3569994,-4.460348,4.3539557,-1.8387592,-2.40927,3.1024427,-1.6558292,-1.2222403,3.894191,-1.9138184,-1.6945125,4.1397233,-1.9813437,-1.8278624,7.7737703,-2.4105253,-5.5041127,6.6978564,-2.1602592,-4.6342607,6.999697,-2.6152215,-4.944411,7.8998227,-3.4625819,-5.1371484,5.507119,-1.1849179,-4.647442,5.9763827,-3.0897954,-3.019787,4.8525753,-2.0062861,-3.1150424,0.37850648,0.6319939,-1.10278
7.948222,-2.8974829,-5.666826,6.2265453,-1.7301246,-4.201478,5.928588,-2.8184104,-2.9770699,4.060506,-1.5184636,-2.7200553,6.1436343,-3.049996,-3.3175662,6.3817058,-2.9420218,-3.1223562,4.9042134,-1.4892888,-3.0695384,2.950014,-0.4044455,-2.4293718,2.9020917,-0.34124172,-3.48769,2.1849775,0.33361667,-2.2743196,5.413457,-1.5213804,-3.3649375,5.335162,-2.1284473,-3.0239553,1.8384581,-0.8578727,-1.0159502
6.7633553,-3.4902039,-3.4891546,1.2870988,-1.07757,0.42689097,1.0640438,-0.839023,0.37288135,1.8411626,-0.44936097,-1.121436,1.077238,-0.40281996,-0.37486196,0.9222294,-2.30773,1.3910708,2.0918808,-1.1043316,-0.91490775,4.7761936,-2.2726815,-2.4625218,2.9381213,-1.606126,-0.8993705,3.231856,-1.8679591,-1.3553923,7.8772235,-5.260523,-2.854806,4.4380226,-2.9171371,-1.6489348,5.9972544,-3.7724519,-2.2453005
4.0757303,-2.3217306,-2.2012162,3.561929,-2.9620366,-0.7675373,2.9882336,-1.7582546,-1.1933795,1.5766982,-0.99885666,-1.1786861,0.9264047,-1.1612126,-0.27307323,3.114942,-2.011203,-1.3660916,0.21218602,0.63224256,-0.51568186,1.315643,-0.095743455,-1.0086737,1.9408159,-0.75971735,-1.4043429,7.3270974,-3.4878805,-4.2178698,3.6368349,-1.7708948,-2.0316188,2.763688,-1.8604251,-1.254051,2.877296,-1.7859927,-1.3044528
8.825433,-4.2654476,-4.99935,6.4639573,-2.6886861,-4.354354,7.255725,-2.6753092,-4.4629865,3.9210153,-0.16070665,-3.7452083,7.887522,-2.9235888,-4.824015,5.4081683,-1.8487759,-3.4514556,4.9422483,-1.939943,-3.0156622,4.660608,-1.3169024,-3.2323165,5.2910514,-1.111696,-3.986597,7.1762967,-3.4976034,-4.8809614,9.986772,-5.4826956,-5.4957013,8.301141,-4.379844,-4.905751,6.26875,-3.0824003,-4.21288
9.712633,-5.2908916,-4.5977674,0.75209284,-0.63133365,0.2062929,4.150901,-3.623937,-0.72319365,8.16972,-4.203999,-4.295991,8.704511,-4.0717936,-5.128079,3.4020886,-2.8513668,-0.30329353,7.378014,-3.8007507,-3.9710922,7.8721914,-3.9612796,-4.3947573,4.931956,-2.7366407,-2.4851692,7.1541305,-4.6061673,-3.1673522,7.3115206,-4.0413604,-3.871756,5.6591735,-2.4380412,-3.509871,6.9090996,-3.6890097,-3.9569807
0.46508965,-0.8978283,-0.88513994,3.448489,-2.8725755,-1.2284095,2.7954547,-2.3020594,-1.1673392,3.6242847,-2.7051861,-1.5233464,4.8956556,-3.1267111,-2.1265104,2.6487482,-3.0661755,0.04140744,1.3428199,-0.9961783,-0.7341497,1.9841313,-2.2852132,0.14117292,5.984292,-3.6661975,-2.9008858,5.437295,-3.0695138,-2.918202,4.858619,-3.44959,-1.6877934,5.662469,-3.7895086,-2.547127,5.525098,-3.7148397,-2.6345553
5.064024,-3.0097563,-2.6948519,3.4082842,-1.9797809,-1.9544026,2.3393793,-1.4889319,-1.5660453,3.6519256,-2.9669318,-1.5665264,4.352744,-2.7273152,-2.1715899,5.483735,-2.8912072,-2.8562975,4.828942,-2.2687848,-2.3218496,6.8786426,-3.4247987,-3.8078547,6.3809333,-3.5064282,-2.947462,5.2504673,-2.9075813,-2.63189,7.460475,-4.437383,-3.5924087,6.00032,-2.9145873,-3.4825168,6.161632,-3.956517,-2.624258
7.3002787,-3.9089165,-3.4173543,5.590157,-3.55182,-2.2681637,5.919532,-4.4504867,-1.9443794,5.9148626,-4.312244,-1.9805065,6.151848,-4.115225,-2.025292,6.0231967,-4.2463455,-2.2246451,6.218682,-1.6112834,-4.546954,5.1925497,-3.2432344,-2.3296366,5.2772393,-3.3043194,-1.7298034,5.522762,-3.96578,-1.6537813,4.1174006,-0.951848,-2.9558966,5.3172317,-1.8753573,-3.302666,4.5674644,-2.016972,-2.0955951
4.6906924,-2.649441,-3.426946,6.205227,-4.8192925,-2.134892,5.141087,-4.06343,-1.6693878,4.3998775,-3.7035244,-1.2353421,3.6642592,-2.4107287,-1.7224758,4.8400173,-3.1762981,-1.9724634,5.626623,-4.395602,-1.8776425,4.838349,-3.6481497,-1.8289021,2.7153225,-2.5293186,-0.74211884,3.2169254,-1.9811746,-1.5523714,5.8339486,-4.564439,-1.9374663,5.3044615,-4.338404,-1.627812,3.238235,-2.5847256,-1.0466714
8.324988,-4.787078,-4.188693,4.5532165,-0.5902656,-4.7533207,3.2886088,-0.10605357,-3.8879006,3.3680499,0.2756611,-4.2407293,3.7590773,-0.61038584,-3.5206337,3.3725376,-0.9789583,-2.9404213,3.797566,-0.46826723,-3.8661454,4.6622925,-1.2261432,-4.0760355,3.9857388,-0.4606469,-4.2581167,3.639079,-0.7570342,-3.761127,3.740972,-0.6304228,-3.9790373,3.3216615,-0.3633462,-3.751973,1.4566064,1.3035762,-3.377269
7.7279797,-4.577237,-4.4507995,7.297745,-4.0485806,-3.9402065,4.246012,-2.7066095,-2.1838927,1.54694,-0.18452919,-2.4834335,5.7541804,-2.3517833,-4.0017753,0.506231,0.6778969,-1.0165143,4.018805,-2.7076938,-1.2902552,5.1816072,-2.9479797,-2.6106114,1.9494791,-2.3581324,0.33032754,5.4360414,-3.4350917,-2.853267,3.0160248,-0.22189227,-2.9565015,4.3096933,-2.2008371,-2.0498843,5.9563694,-2.117607,-4.3857517
5.6339054,-2.7419043,-3.369685,4.906668,-1.9658817,-3.277078,5.0434885,-2.8993177,-2.5859613,5.6636076,-2.1101677,-4.4276357,4.9302597,-2.0716038,-2.9711616,5.625268,-3.149351,-2.7414882,4.484066,-2.6828606,-2.009565,5.8333488,-3.8179421,-2.157139,4.6132584,-3.1007252,-1.6196823,5.8961797,-2.2505279,-3.7592013,6.3925824,-4.3281875,-2.3081622,6.7910647,-5.141784,-1.8190006,6.041183,-3.2132509,-3.690045
8.327676,-4.311393,-4.655889,0.42199543,1.3225807,-1.6232816,5.116017,-1.3378075,-3.7481055,2.3147206,-0.9875036,-0.885085,4.29294,-1.0022249,-3.0048678,3.6070976,-0.696038,-2.6152701,6.117537,-1.7872094,-4.5702105,5.262412,-2.6313438,-2.503255,5.362339,-1.9954649,-3.37556,1.3678689,0.5832739,-2.2901664,3.2932787,0.25196943,-3.4616919,2.8963916,-1.568726,-0.9379209,3.7135186,-2.351415,-1.4824175
6.4681373,-3.5336783,-2.950429,7.365114,-2.2689416,-5.1159263,7.558488,-2.4604847,-5.007518,6.16752,-1.813874,-4.050658,7.674069,-2.769711,-4.7588587,6.979716,-3.0202541,-4.032129,6.9430947,-2.3837783,-4.7692456,8.000877,-3.2398262,-4.8112626,7.6493444,-2.3212044,-5.2134705,6.408479,-2.324484,-3.9198623,3.9745083,-0.5631871,-3.3520777,6.9554286,-2.320501,-4.873899,5.998664,-3.5493152,-2.8576312
6.458873,-2.612362,-4.3887563,2.2717013,-2.8388412,0.53657454,4.743834,-4.2073283,-1.0208169,4.9258757,-2.6554646,-3.0115657,4.6602235,-3.4540737,-1.0544434,4.072863,-4.193207,-1.2381842,4.278491,-2.5121799,-2.1544333,2.5168817,-0.584291,-1.9720185,2.1308966,-1.2990278,-0.95001066,4.0969973,-3.113337,-1.1988738,5.099053,-3.491329,-2.0311167,1.9757308,-2.2992592,0.23955539,2.0668378,-3.3962371,0.7781837
6.1580324,-2.8787966,-3.1885235,5.9756207,-3.630325,-2.549927,1.6355225,-0.68235433,-0.50369024,4.232591,-2.5375695,-2.0190423,4.2080464,-2.2424462,-2.544806,6.2652836,-4.151518,-2.2733998,5.755358,-3.7290533,-1.9138124,4.430274,-3.0908136,-1.2493953,2.9749126,-1.8108137,-0.8854958,5.322118,-3.637468,-1.7683568,4.8403735,-3.124102,-1.948234,5.367778,-3.7536967,-1.7416432,4.299076,-2.6688554,-1.702192
3.3649707,-0.36194998,-3.6841595,4.4256487,-2.7368522,-2.0881329,4.5705934,-2.715909,-2.102326,4.2040553,-2.8066857,-1.8783771,4.98082,-4.14247,-1.2052845,2.8342085,-3.0758593,-0.32696784,-1.9058653,0.13990366,0.9547,3.5534935,-2.1214602,-1.6527548,4.8168335,-3.5573545,-1.9221312,6.4874067,-3.0832362,-4.1002464,4.8770757,-4.0588455,-1.3541859,6.2272587,-4.5350823,-2.464744,5.098378,-3.7978923,-2.0002975
3.7389896,-1.3907484,-3.4899075,1.5151342,-1.2240824,-0.26495194,-0.07240783,-0.46665493,0.76015913,0.75056905,-0.18527861,-0.5312285,2.3392878,-0.27712062,-1.5218927,0.98978204,-2.3163974,1.416119,2.0403118,-1.9396386,-0.22342224,1.5092571,-1.155191,-0.9341166,2.1024137,-1.3078809,-1.1488837,1.2361034,-1.4743282,0.19075884,0.1202471,-0.4089701,0.28867233,3.4749227,-1.8076309,-1.131507,3.6607227,-1.3110349,-1.9204428
7.6836734,-5.0793686,-3.2279084,4.4208055,-1.3613552,-3.0926805,-0.014266094,1.7582433,-2.0275748,2.5128946,-1.790574,-0.965549,5.814541,-3.0430076,-3.405456,4.853849,-1.949147,-3.2450488,2.4938579,-2.0014338,-0.42933244,3.9206486,-3.0621378,-0.7907816,5.6211653,-2.6349947,-3.0884516,4.0817227,-1.8170847,-2.0798008,1.8274641,-0.7114644,-1.4071827,3.9647346,-1.2473551,-3.1260817,3.0021563,-0.9682645,-2.7730615
9.40608,-5.5132823,-4.6580205,5.7953954,-3.1122208,-3.3280804,6.9320893,-3.0298393,-4.616962,7.6308413,-3.5387988,-4.9839892,6.813866,-3.1586356,-4.132786,7.696513,-3.0429642,-5.253747,5.825322,-1.9780467,-3.8284705,5.79306,-2.181149,-3.787391,5.7362127,-2.4627988,-3.50964,6.5480394,-2.8147488,-4.165525,7.6484323,-3.4419308,-4.6462445,8.019572,-4.185619,-4.87182,3.5617006,-1.512632,-2.4508853
7.9056635,-5.230761,-3.7661278,3.2829013,-0.6053127,-3.011463,3.4934673,-1.978279,-2.2863696,2.0411866,-0.2235024,-2.3005855,2.802582,-1.237392,-1.9351609,4.881247,-2.7556899,-2.6141071,3.6689866,-1.9779094,-2.0994344,4.620091,-2.2725375,-3.2359078,3.4885306,-2.3832333,-1.4676679,4.4929533,-2.9227653,-1.7004749,4.5294023,-3.6431549,-1.2894272,5.850955,-2.5006833,-4.0946064,2.2361622,-1.3288376,-0.39772043
4.8796153,-1.0687327,-4.292922,6.105735,-3.2320244,-2.5705068,3.8150241,-2.0364,-1.1718786,4.979097,-2.6044412,-2.3843622,4.9980993,-2.2114344,-2.444954,2.9154398,-0.814112,-2.2868173,6.97102,-2.7489226,-4.130149,3.7366738,-1.9061435,-1.6065646,4.257182,-1.3315594,-2.515684,5.5508623,-1.5097694,-4.315498,5.655018,-2.4369261,-2.7896464,2.5575314,-1.0786062,-0.9410659,5.7843094,-2.0500906,-3.7241442
5.854355,-1.5217106,-5.2067914,2.1260178,-0.47184664,-2.710545,5.1379457,-2.7982717,-2.6186323,4.4638705,-1.9757963,-2.4764345,5.1834607,-2.1763532,-3.1999779,2.0381963,0.0034661675,-2.1398664,4.7780676,-4.5332465,-0.45672947,5.2494907,-1.5051593,-3.9354618,6.358371,-3.637378,-3.3097675,3.919092,-1.8944376,-2.2819533,1.518848,-0.29135692,-1.6190343,4.1627192,-1.4675735,-3.0399537,2.1503491,0.30724066,-2.778581
4.747858,-3.377325,-1.3822677,7.129806,-3.7547626,-3.952486,6.5712695,-3.8452625,-3.1482599,5.449451,-3.5530438,-2.788351,5.0523424,-3.307745,-2.4527338,5.841006,-2.5357385,-3.0449052,7.2285576,-4.4978957,-2.8595924,5.8559093,-2.8392665,-3.6462116,6.813425,-4.633261,-2.7304113,6.0708494,-2.7892783,-3.6346326,6.2655387,-3.2275078,-3.0422187,8.26891,-4.817571,-4.033009,7.2773104,-3.9584897,-3.7154272
9.971315,-3.8659048,-6.462094,5.517335,-1.9104034,-4.3414707,5.6224637,-1.4700106,-4.7816434,7.5031223,-2.988036,-5.338641,7.05026,-3.0072222,-4.7091284,5.843573,-2.513178,-4.283458,8.071914,-2.8836043,-6.0754137,5.5946207,-1.7759389,-4.302268,7.5473804,-3.096437,-5.115025,7.703493,-2.551285,-5.632194,8.241463,-3.4946976,-5.7627034,6.258472,-2.522854,-4.178926,8.762334,-3.163229,-6.555016
7.258832,-2.741926,-5.3086753,4.5449347,-2.119229,-2.920194,5.903027,-2.2336776,-3.8717184,3.5241714,-1.1885957,-2.4519243,4.080512,-1.5402418,-3.0061028,7.693548,-3.8239572,-4.760452,6.272953,-3.14399,-3.3776705,7.1440663,-3.2727492,-4.234323,6.923807,-3.3592818,-4.153531,5.138144,-2.2405093,-3.4310296,6.7451525,-3.1141598,-4.1645713,6.6129317,-3.0335746,-3.558007,3.4832351,-0.16244005,-3.8756871
7.6173005,-4.4276037,-3.5057802,4.636008,-2.5570195,-2.2570724,0.4430029,0.2588574,-0.872325,2.488587,-1.4924959,-1.3099122,3.982014,-2.787939,-1.4919211,5.0374928,-2.720321,-2.8320508,5.001562,-2.0432997,-2.7851434,5.082205,-1.0152816,-4.217422,8.002879,-4.0027227,-4.197869,6.86595,-3.4452255,-4.054523,7.749071,-4.692056,-3.1341093,5.2961884,-3.3850086,-2.3922062,5.6972756,-3.7770817,-2.5759826
7.116359,-2.7896473,-5.2508197,4.726474,-1.5271394,-3.2916813,6.0933485,-3.9717917,-2.1453867,6.99426,-4.107882,-3.2920332,2.9831674,-0.8256214,-3.1402235,6.0046864,-3.2297566,-3.8040679,4.971678,-2.3677683,-3.5996668,6.4866695,-3.7167258,-3.8110776,3.9403214,-1.4586022,-3.205334,6.028496,-3.3878183,-3.7122262,7.945537,-4.796118,-4.2576137,7.843762,-5.306703,-3.6017635,2.0836635,-1.2414324,-1.5490426
8.928953,-4.974521,-4.209645,4.537141,-2.7892578,-1.7103752,7.209181,-4.123075,-3.4323583,7.170799,-3.9795065,-3.653292,7.205735,-4.0653486,-3.2692914,8.466725,-4.9119177,-3.825386,6.3601656,-2.921889,-3.4669237,7.4316893,-3.9495008,-3.4133286,6.5713987,-3.9379852,-2.6407201,7.3249125,-4.7702117,-2.641237,8.212059,-4.9917936,-3.4456573,8.118665,-4.1759706,-3.9193273,8.352012,-4.499651,-3.8623154
4.6466675,-1.6393299,-3.9033382,0.47612557,0.3257075,-0.61444426,2.2810228,-0.47697455,-2.1711867,0.450799,-0.5208905,-0.857168,3.937441,-2.747047,-1.501542,0.6867612,-0.75375676,-0.3343094,-0.42580166,1.0125842,-0.684157,1.8569133,-0.37598118,-1.4156107,2.0039098,-1.1878624,-1.2140547,7.855959,-5.3761353,-3.521937,7.977157,-5.222785,-3.4051797,8.747826,-6.420775,-3.410554,9.1882515,-5.7213025,-4.236508
